ykiho,yadmNm,clCdNm,addr,telno,XPos,YPos,estbDd,sidoCdNm,sgguCd,sgguCdNm,emdongNm,postNo
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz,중랑연세내과의원,의원,"서울특별시 중랑구 망우로 203, 2층 203호 (중화동, 중화동주상복합)",02-6956-1757,127.0748050,37.5939790,20230222,서울,110019,중랑구,중화동,02116
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,중앙내과의원,의원,"서울특별시 송파구 마천로57길 5, 마천빌딩 4층 (마천동)",02-408-3914,127.1519379,37.4945429,19970125,서울,110018,송파구,마천동,05758
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz,중앙내과의원,의원,"서울특별시 동작구 서달로 166, 2층 (흑석동, 덕봉빌딩)",02-815-5385,126.9628895,37.5077685,20070829,서울,110008,동작구,흑석동,06979
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,중앙성심의원,의원,"서울특별시 강동구  양재대로 1478, (길동)",02-484-4245,127.1402416,37.5376961,20000421,서울,110002,강동구,길동,05351
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,중앙외과의원,의원,"서울특별시 노원구 동일로192길 20, (공릉동)",977-1001,127.0742700,37.6259057,19840428,서울,110022,노원구,공릉동,01842
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,중앙외과의원,의원,"서울특별시 도봉구 덕릉로 241, (창동)",02-908-5931,127.0385138,37.6393884,19950524,서울,110006,도봉구,창동,01470
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz,중앙의원,의원,"서울특별시 구로구 경인로53길 15, 중앙유통단지 A01-01호 (구로동)",02-2689-5227,126.8746491,37.5009708,20020307,서울,110005,구로구,구로동,08217
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,중앙의원,의원,"서울특별시 성북구 장월로1길 17, 1층 (상월곡동)",02-911-1199,127.0467577,37.6071640,20030512,서울,110012,성북구,상월곡동,02752
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz,중앙의원,의원,"서울특별시 노원구 월계로55길 4, 205호 (월계동, 사슴아파트)",02-975-9860,127.0609256,37.6319370,20140317,서울,110022,노원구,월계동,01864
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,중앙정형외과의원,의원,"서울특별시 동대문구 왕산로 42, 2층 (용두동)",02-953-2282,127.0281685,37.5768188,19990421,서울,110007,동대문구,용두동,02583
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDAjJDgz,중앙정형외과의원,의원,"서울특별시 성북구 길음로 20, 5층 (길음동, 길음뉴타운. 상가동5층)",02-912-2326,127.0230660,37.6047272,19990427,서울,110012,성북구,길음동,02725
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz,쥬벤스성형외과의원,의원,"서울특별시 강남구 도산대로 421, 청담동JS 빌딩 4,6층 (청담동)",02-517-7555,127.0419809,37.5238957,20190404,서울,110001,강남구,청담동,06016
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,증산의원,의원,"서울특별시 은평구 증산서길 95, (증산동)",02-303-0066,126.9075234,37.5847467,19920123,서울,110015,은평구,증산동,03498
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,지내과의원,의원,"서울특별시 송파구 올림픽로35길 124, (신천동, 장미A상가1동 3층 8호,9호  )",02-424-0218,127.1009378,37.5174925,19961118,서울,110018,송파구,신천동,05504
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,지디에스성형외과의원,의원,"서울특별시 서초구 강남대로 439, 유화빌딩 6층 701호 (서초동)",02-573-7515,127.0254021,37.5015461,20150520,서울,110021,서초구,서초동,06612
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDQjJDgz,지브이의원,의원,"서울특별시 서초구 강남대로101길 7, 루미에르신사 2,3,4층 (잠원동)",,127.0187627,37.5163736,20250626,서울,110021,서초구,잠원동,06524
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,지세븐의원,의원,"서울특별시 강남구 테헤란로 141, 5층 (역삼동)",2051-9078,127.0346851,37.5005479,20090513,서울,110001,강남구,역삼동,06132
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,지아인의원,의원,"서울특별시 강남구 도곡로 419, 6층 (대치동)",02-575-2233,127.0563325,37.4976776,20120302,서울,110001,강남구,대치동,06208
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,지앤산부인과의원,의원,"서울특별시 구로구 시흥대로 559, 부원빌딩 3,4층 (구로동)",02-852-2828,126.9011912,37.4831459,20120924,서울,110005,구로구,구로동,08391
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,지앤아이휴내과의원,의원,"서울특별시 중구 통일로 10, 연세대학교 세브란스빌딩 1층 C102호 (남대문로5가)",02-2259-0075,126.9736575,37.5570913,20040819,서울,110017,중구,남대문로5가,04527
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,지앤영피부과의원,의원,"서울특별시 서초구 강남대로 341, 4층 (서초동, 삼원빌딩)",02-3486-2420,127.0293874,37.4932705,20121025,서울,110021,서초구,서초동,06626
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,지에이치에스의원,의원,"서울특별시 동대문구 왕산로 21, 민족통일대통령빌딩 402호 (신설동)",02-929-3650,127.0258077,37.5768071,20240722,서울,110007,동대문구,신설동,02580
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQxMyQzNjE4MzIjNTEjJDEjJDYjJDgz,지에이치의원,의원,"서울특별시 서초구 반포대로 235, 지하1층 (반포동)",02-3481-2300,127.0032572,37.5006686,20040305,서울,110021,서초구,반포동,06578
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,지엠비뇨기과의원,의원,"서울특별시 마포구 월드컵로14길 5, 3층 (서교동)",02-3143-4110,126.9107241,37.5559920,20011221,서울,110009,마포구,서교동,03996
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,지우개의원,의원,"서울특별시 강남구 도산대로 108, B1층 (논현동)",,127.0206793,37.5161887,20220620,서울,110001,강남구,논현동,06038
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,지우의원,의원,"서울특별시 강남구 테헤란로 107, 메디타워 14층 (역삼동)",02-565-1201,127.0287678,37.4986924,20201203,서울,110001,강남구,역삼동,06134
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,지의원,의원,"서울특별시 구로구 경인로 176, (오류동, 시티월드)",02-2617-1030,126.8410607,37.4943847,19940426,서울,110005,구로구,오류동,08271
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNzEjJDEjJDgjJDgz,지인산부인과의원,의원,"서울특별시 성북구 동소문로 106, 유타몰 6층 (동선동1가)",02-923-8888,127.0170935,37.5925804,20130226,서울,110012,성북구,동선동1가,02845
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjODEjJDEjJDIjJDgz,지제이(GJ)성형외과의원,의원,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 5층 (반포동)",02-525-8001,127.0218693,37.5090965,20231109,서울,110021,서초구,반포동,06536
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz,지젤의원,의원,"서울특별시 서초구 서초중앙로24길 16, 7층 (서초동)",02-592-0045,127.0152578,37.4946882,20160425,서울,110021,서초구,서초동,06606
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz,지타워의원,의원,"서울특별시 구로구 디지털로26길 38, G-Tower B134호 (구로동)",02-6077-3927,126.8953622,37.4798724,20211223,서울,110005,구로구,구로동,08393
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,지파이브(G5)연합의원,의원,"서울특별시 송파구 충민로 52, 가든파이브웍스 3층 S305,S306호 (문정동)",02-2047-1133,127.1225324,37.4776993,20170612,서울,110018,송파구,문정동,05839
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,지혜소아청소년과의원,의원,"서울특별시 은평구 연서로 35, 1층 (역촌동)",02-386-6781,126.9155780,37.6022741,20020620,서울,110015,은평구,역촌동,03421
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,지힐링스퀘어의원,의원,"서울특별시 강남구 도산대로 122, 에메랄드타워 5층, 6층, 7층 (논현동)",02-546-2575,127.0221405,37.5168540,20140728,서울,110001,강남구,논현동,06039
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,진가정의학과의원,의원,"서울특별시 구로구 디지털로33길 11, 에이스테크노타워8차 201호 (구로동)",02-2025-7120,126.8954779,37.4856729,20120726,서울,110005,구로구,구로동,08380
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,진내과의원,의원,"서울특별시 금천구 독산로 199, 2층 (독산동)",02-802-0075,126.9025488,37.4646824,20091104,서울,110025,금천구,독산동,08618
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,진내과의원,의원,"서울특별시 노원구 동일로204가길 34, 306호 (중계동, 씨앤미복합빌딩)",02-949-8278,127.0681600,37.6407272,20160909,서울,110022,노원구,중계동,01783
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,진비뇨기과의원,의원,"서울특별시 동작구 상도로 102, (상도동)",02-825-6563,126.9317763,37.4999427,19940314,서울,110008,동작구,상도동,07041
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,진산부인과의원,의원,"서울특별시 강동구 천호대로 1006, 101동 604,605호 (성내동, 브라운스톤)",02-484-4488,127.1237896,37.5380133,20071224,서울,110002,강동구,성내동,05378
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,진성형외과의원,의원,"서울특별시 강남구 강남대로 412, 501호 (역삼동)",02-566-6131,127.0272984,37.4995184,19900628,서울,110001,강남구,역삼동,06134
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,진앤미의원,의원,"서울특별시 관악구 청룡길 48, 2층 (봉천동, 창안빌딩)",02-542-7533,126.9458054,37.4796458,20160726,서울,110004,관악구,봉천동,08785
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,진홍상피부과의원,의원,"서울특별시 강서구 등촌로 23, (화곡동)",02-2651-0550,126.8634668,37.5319903,19840912,서울,110003,강서구,화곡동,07786
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz,차 재활의학과의원,의원,"서울특별시 금천구 시흥대로 335, 2,3층 (독산동)",02-806-4573,126.8970864,37.4634798,20260119,서울,110025,금천구,독산동,08604
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,차민성형외과의원,의원,"서울특별시 서초구 강남대로 503, 청하빌딩 4, 5, 6층 (반포동)",02-517-0120,127.0228728,37.5068743,20220711,서울,110021,서초구,반포동,06536
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,차봉연엔도내과의원,의원,"서울특별시 관악구 쑥고개로 110, 2층 (봉천동)",02-1522-3787,126.9485944,37.4789345,20180827,서울,110004,관악구,봉천동,08832
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,차성수의원,의원,"서울특별시 도봉구 삼양로 582, (쌍문동)",902-3443,127.0133196,37.6550459,20121029,서울,110006,도봉구,쌍문동,01366
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,차소연의원,의원,"서울특별시 강남구 도산대로 415, 갤러리제이씨빌딩 5층 (청담동)",02-512-8883,127.0409346,37.5237755,20211103,서울,110001,강남구,청담동,06014
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,차앤박피부과의원,의원,"서울특별시 서대문구 신촌로 99, 6층 (창천동, 엘리트빌딩)",02-3147-0300,126.9371958,37.5556897,19990415,서울,110010,서대문구,창천동,03779
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,차앤박피부과의원,의원,"서울특별시 강동구 천호대로 1033, 4층 (천호동, 강동빌딩)",02-485-4650,127.1269740,37.5378953,20040521,서울,110002,강동구,천호동,05335
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,차앤박피부과의원,의원,"서울특별시 노원구 노해로 495, (상계동, 삼용빌딩)",02-933-0571,127.0631037,37.6551207,20070330,서울,110022,노원구,상계동,01695
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,차앤박피부과의원,의원,"서울특별시 성북구 동소문로 116, 지상3층 (동선동1가)",02-922-2900,127.0179551,37.5932314,20081105,서울,110012,성북구,동선동1가,02845
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,차앤박피부과의원,의원,"서울특별시 광진구 아차산로 241, 4층 402호 (화양동)",02-465-4227,127.0701725,37.5405171,20120828,서울,110023,광진구,화양동,05017
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNTEjJDEjJDYjJDgz,차앤유의원,의원,"서울특별시 강서구 양천로 452, b03-1, 1층 일부, 2층호 (등촌동)",02-3664-9003,126.8508201,37.5628582,20081002,서울,110003,강서구,등촌동,07574
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,차연합비뇨의학과의원,의원,"서울특별시 마포구 양화로 66, 메디원 메디컬센터 3층 (서교동)",02-333-9111,126.9160813,37.5505930,20250512,서울,110009,마포구,서교동,04044
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,차이마취통증의학과의원,의원,"서울특별시 관악구 봉천로 488, 10층 (봉천동, 서호빌딩 )",02-884-0075,126.9539222,37.4814864,20110603,서울,110004,관악구,봉천동,08738
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,차이의원,의원,"서울특별시 마포구 월드컵로3길 14, 303~305호 (합정동, 마포한강2차푸르지오)",02-6933-6626,126.9119000,37.5512008,20170828,서울,110009,마포구,합정동,04024
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz,차인혜내과의원,의원,"서울특별시 서초구 방배로 174, 2층 (방배동, 태창빌딩)",02-3481-1919,126.9930611,37.4891828,20160119,서울,110021,서초구,방배동,06586
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,참고은의원,의원,"서울특별시 동작구 상도로 92, 성대메디컬 6층 (상도동)",02-3280-7922,126.9309795,37.4996579,20241029,서울,110008,동작구,상도동,07041
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDAjJDgz,참나은내과의원,의원,"서울특별시 서초구 효령로 120, 4,5층 (방배동)",02-3486-8275,126.9974386,37.4810847,20220720,서울,110021,서초구,방배동,06695
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,참내과의원,의원,"서울특별시 송파구 동남로 141, 2층 (가락동, 옥산빌딩)",02-430-9168,127.1262653,37.4919038,20030802,서울,110018,송파구,가락동,05827
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,참내과의원,의원,"서울특별시 노원구 동일로203가길 29, 291호 (중계동, 브라운스톤 중계)",02-977-7588,127.0642714,37.6399301,20150414,서울,110022,노원구,중계동,01779
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,참다운내과의원,의원,"서울특별시 종로구 종로 266, 동대문종합시장 A동  7층 703호 (종로6가)",02-2272-9998,127.0073287,37.5707065,20171227,서울,110016,종로구,종로6가,03198
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,참닥터의원,의원,"서울특별시 강남구 도산대로 107, 13층 일부 (신사동)",1800-5827,127.0201484,37.5168631,20140902,서울,110001,강남구,신사동,06035
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,참맑은의원,의원,"서울특별시 관악구 양녕로 46, 메카플러스 3층 301호 (봉천동)",02-886-7555,126.9472995,37.4861622,20150302,서울,110004,관악구,봉천동,08747
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,참본정형외과의원,의원,"서울특별시 영등포구 당산로 118, 4층 (당산동3가, 대흥빌딩)",02-6426-8275,126.8970270,37.5251231,20141128,서울,110013,영등포구,당산동3가,07259
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,참본정형외과의원 은평점,의원,"서울특별시 은평구 은평로 170, 상현빌딩 305호 (응암동)",02-313-7582,126.9266658,37.6011010,20190422,서울,110015,은평구,응암동,03462
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,참빛소아청소년과의원,의원,"서울특별시 중랑구 상봉로 134, 3층 302호 (망우동, 삼부)",02-434-3646,127.0933241,37.5978789,20140919,서울,110019,중랑구,망우동,02163
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,참빛외과의원,의원,"서울특별시 서대문구 신촌로 243-1, (북아현동)",02-364-7686,126.9531310,37.5574631,19970714,서울,110010,서대문구,북아현동,03774
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDQjJDgz,참사랑가정의원,의원,"서울특별시 송파구 새말로8길 6, (문정동, 2층)",02-407-7588,127.1263695,37.4822199,20070710,서울,110018,송파구,문정동,05817
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz,참사랑의원,의원,"서울특별시 노원구 누원로 22, (상계동, 수락리버시티4단지 크로바프라자203호)",02-933-7575,127.0530611,37.6871033,20110610,서울,110022,노원구,상계동,01601
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,참사랑의원,의원,"서울특별시 중구 다산로40길 56, (신당동, 신당치과의원)",2233-7748,127.0190975,37.5631887,20100501,서울,110017,중구,신당동,04585
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,참사랑의원,의원,"서울특별시 중랑구 동일로 920, 묵동 4층 (묵동)",02-973-7542,127.0775950,37.6126066,20020426,서울,110019,중랑구,묵동,02033
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,참서울내과의원,의원,"서울특별시 도봉구 마들로 650, 도봉월드상가 1층 105-3,4 106-3,4 112-2호 (방학동)",954-2100,127.0470790,37.6680424,20100823,서울,110006,도봉구,방학동,01331
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,참소리이비인후과의원,의원,"서울특별시 송파구 백제고분로 275, 301호 (석촌동)",02-2202-3377,127.0973444,37.5027812,20250716,서울,110018,송파구,석촌동,05613
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz,참소망의료소비자생활협동조합 늘푸른의원,의원,"서울특별시 중구 퇴계로 457, 신당역올리브2 2층 (황학동)",02-2238-7770,127.0226403,37.5656152,20160421,서울,110017,중구,황학동,04575
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,참의원,의원,"서울특별시 관악구 관악로 164, B동 201호 (봉천동, 대우디오슈페리움1단지)",02-838-3380,126.9530917,37.4798707,20161101,서울,110004,관악구,봉천동,08788
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz,참이비인후과의원,의원,"서울특별시 성북구 장월로 146, 2층 (장위동)",942-7512,127.0511714,37.6177397,20030326,서울,110012,성북구,장위동,02766
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,참조은내과의원,의원,"서울특별시 동대문구 망우로 123, 2층 (휘경동, 휘경메디컬프라자)",6405-8275,127.0666048,37.5917173,20091005,서울,110007,동대문구,휘경동,02436
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDQjJDgz,참조은의원,의원,"서울특별시 강북구 노해로 87, (수유동)",02-993-1515,127.0223176,37.6435898,20060510,서울,110024,강북구,수유동,01048
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,참조은정형외과의원,의원,"서울특별시 강서구 수명로 82, 303호,402호 (내발산동, 발산로얄타워)",02-2667-5588,126.8264536,37.5534870,20090603,서울,110003,강서구,내발산동,07635
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,참조은정형외과의원,의원,"서울특별시 중랑구 용마산로 434, 청파빌딩 3층 (면목동)",02-432-0600,127.0973845,37.5899757,20150211,서울,110019,중랑구,면목동,02189
